"","year","CAI","LAI","Density","DBH","Density12","DBH12","QMD","NPP","GPP","Rauto","Rh","rain","SoilWater","Transp","Evap","Runoff","plantC","soilC","plantN","soilN","totN","NSC","SeedC","leafC","rootC","SapwoodC","WoodC","NSN","SeedN","leafN","rootN","SapwoodN","WoodN","McrbC","fastSOM","SlowSOM","McrbN","fastSoilN","slowSoilN","mineralN","N_fxed","N_uptk","N_yrMin","N_P2S","N_loss","totseedC","totseedN","Seedling_C","Seedling_N","MaxAge","MaxVolume","MaxDBH","NPPL","NPPW","n_deadtrees","c_deadtrees","m_turnover","c_turnover_time"
"1",1,0.0130453491583467,0.0127453096210957,320,1.92800498008728,0,0,3.85319770881964e-12,0.00238155806437135,0.00540159735828638,0.00302003649994731,0.000101899880974088,45957772,799.8837890625,0,231.438980102539,45957540,0.0173028111457825,0.000804115668870509,0.729729235172272,NA,NA,0.00640151184052229,0.000377930962713435,0.000552636105567217,0.00129312684293836,0.00281172408722341,0.00586588215082884,0.635738492012024,0.0188965443521738,0.0179728828370571,0.0323281735181808,0.00803349725902081,0.0167596582323313,1.05184226413257e-05,0.000764809956308454,2.87872899207287e-05,0.00105184223502874,NA,NA,200,0,0.14395871758461,-163.329025268555,0.022325336933136,NA,2.92878776786409e-11,3.06968441594994e-38,0,1.40129846432482e-42,1.00000047683716,0.0022358235437423,0.0256573259830475,0.00150212913285941,0.0217959526926279,0,0,0.000906015862710774,0.269127130508423
"2",2,0.0168773178011179,0.0375902093946934,667.973876953125,1.26550650596619,0,0,3.85319770881964e-12,0.0124216545373201,0.0189526677131653,0.00653102528303862,0.000860762083902955,45060560,799.92431640625,0,190.033172607422,45060368,0.0253331959247589,0.00433462299406528,1.58360934257507,NA,NA,0.0077346651814878,0.000737854221370071,0.00175446539651603,0.00380966649390757,0.0054897777736187,0.00580676645040512,1.36640787124634,0.0368927270174026,0.0527912229299545,0.0952416658401489,0.0156850777566433,0.0165907572954893,8.81153173395433e-05,0.00384479924105108,0.000401708093704656,0.00881153251975775,NA,NA,200,0,0.972437620162964,-132.5546875,0.0965657979249954,NA,0.355255097150803,0.0177627559751272,0.35525506734848,0.0177627559751272,1.99997925758362,0.00323692616075277,0.0297509878873825,0.00680921133607626,0.0090176472440362,0.000728113984223455,0.000450218474725261,0.0039410563185811,0.643933653831482
"3",3,0.0248368866741657,0.0614933855831623,1255.54248046875,1.05385947227478,0,0,3.85319770881964e-12,0.021813228726387,0.0312647558748722,0.00945151597261429,0.00239451671950519,61941340,799.931518554688,0,204.922454833984,61941124,0.040226262062788,0.00886028073728085,3.62510085105896,NA,NA,0.0141098238527775,0.00127077219076455,0.0026895496994257,0.00615524686872959,0.0100344913080335,0.0059663774445653,3.2765257358551,0.0635386034846306,0.0854386612772942,0.153881192207336,0.0286699719727039,0.0170467905700207,0.000250771117862314,0.00767932832241058,0.000930182170122862,0.025077112019062,NA,NA,200,0,2.25157737731934,-151.99040222168,0.152301147580147,NA,0.615863800048828,0.0307932123541832,0.615863800048828,0.030793210491538,2.99995803833008,0.00506981322541833,0.0356007926166058,0.0127296736463904,0.0169498138129711,0.00282952911220491,0.000714773603249341,0.00620539207011461,0.352002531290054
"4",4,0.0395463705062866,0.107550382614136,2210.7314453125,0.986968338489532,0,0,3.85319770881964e-12,0.0360993221402168,0.0524943210184574,0.0163950435817242,0.00413173669949174,53766744,799.899291992188,0,187.744522094727,53766544,0.0644546896219254,0.0165994428098202,5.71079778671265,NA,NA,0.0225301180034876,0.00260156509466469,0.00429964205250144,0.0108057735487819,0.017087122425437,0.00713046453893185,5.09385967254639,0.130078256130219,0.14752285182476,0.270144283771515,0.0488203428685665,0.0203727539628744,0.000493814470246434,0.0143945822492242,0.00171104678884149,0.0493814460933208,NA,NA,200,0,2.52525210380554,-138.297714233398,0.261984139680862,NA,1.01887905597687,0.0509439408779144,1.01887905597687,0.0509439408779144,3.99993681907654,0.0082287760451436,0.0432123206555843,0.0224736053496599,0.0298448726534843,0.00636899098753929,0.00123175361659378,0.01063915155828,0.238917574286461
"5",5,0.0581216476857662,0.160399779677391,4233.1396484375,0.86542946100235,0,0,3.85319770881964e-12,0.0503028184175491,0.0736701637506485,0.0233673397451639,0.0104379151016474,36167700,799.827026367188,0,188.442855834961,36167500,0.0806149244308472,0.0403041355311871,8.76880264282227,NA,NA,0.0263110008090734,0.00384131167083979,0.00620818743482232,0.0160312689840794,0.0198889337480068,0.00833421666175127,7.87644815444946,0.192065566778183,0.218869566917419,0.400781691074371,0.0568255223333836,0.0238120332360268,0.00116322236135602,0.0299915112555027,0.0091494033113122,0.116322234272957,NA,NA,200,0,4.80545711517334,-140.030288696289,0.369067221879959,NA,2.20601582527161,0.110300809144974,2.20601582527161,0.110300809144974,5.00000238418579,0.00339358602650464,0.0303194858133793,0.0429370179772377,0.0571473576128483,0.0117161106318235,0.0010496701579541,0.0149830328300595,0.145837306976318
"6",6,0.0927367657423019,0.261707156896591,6697.5703125,0.875419557094574,0,0,3.85319770881964e-12,0.0803752169013023,0.118988342583179,0.0386131219565868,0.0175185389816761,44653896,799.898498535156,0,219.518844604492,44653668,0.124340526759624,0.0594351813197136,12.5727500915527,NA,NA,0.039387583732605,0.00808216538280249,0.00910999998450279,0.0262467656284571,0.0307173933833838,0.0107966121286154,11.0412607192993,0.404108315706253,0.352601855993271,0.65616899728775,0.0877639800310135,0.0308474563062191,0.00197500898502767,0.0448430068790913,0.0126171689480543,0.19750089943409,NA,NA,200,0,6.56740713119507,-157.822601318359,0.612743020057678,NA,2.98443937301636,0.149221941828728,2.98443937301636,0.149221956729889,6.00006818771362,0.00447326758876443,0.0338616892695427,0.0681717544794083,0.0904171466827393,0.0224939808249474,0.00186092394869775,0.0247867349535227,0.119408898055553
"7",7,0.149344176054001,0.409675985574722,11875.7841796875,0.823435306549072,0,0,3.85319770881964e-12,0.122216828167439,0.180865883827209,0.058648981153965,0.026572672650218,53406636,799.854248046875,0,197.784698486328,53406424,0.185590863227844,0.0938292890787125,19.1819438934326,NA,NA,0.0586270280182362,0.0134541187435389,0.0132163278758526,0.0407608300447464,0.0452834144234657,0.0142491534352303,16.7721309661865,0.672705888748169,0.547996640205383,1.01902031898499,0.12938117980957,0.0407118573784828,0.00317670265212655,0.0715261176228523,0.0191264674067497,0.317670255899429,NA,NA,200,0,10.4119138717651,-148.597595214844,0.9368816614151,NA,6.04971361160278,0.302485704421997,6.04971361160278,0.302485674619675,7.00013399124146,0.00582261243835092,0.0376275070011616,0.121272057294846,0.160323053598404,0.0359971970319748,0.0030406906735152,0.0377974100410938,0.088877759873867
"8",8,0.257688134908676,0.714903950691223,20103.361328125,0.839952111244202,0,0,3.85319770881964e-12,0.219484761357307,0.323908090591431,0.104423232376575,0.0422457978129387,57688376,799.927734375,0,188.494476318359,57688184,0.304564833641052,0.152094051241875,34.5667686462402,NA,NA,0.0952170938253403,0.0237868558615446,0.0214956402778625,0.0719157606363297,0.0728240758180618,0.0193253923207521,30.3655624389648,1.18934297561646,0.950681447982788,1.79789412021637,0.208068758249283,0.0552153624594212,0.00510053150355816,0.118169441819191,0.0288240760564804,0.510053098201752,NA,NA,200,0,22.1069660186768,-146.935607910156,1.59845674037933,NA,11.2136993408203,0.560684859752655,11.2136993408203,0.560684859752655,8.00019931793213,0.00760638574138284,0.0418725572526455,0.20351342856884,0.271395444869995,0.0650737881660461,0.00512168509885669,0.0643261075019836,0.0712075009942055
"9",9,0.435769617557526,1.19030010700226,35966.08203125,0.814466834068298,0,0,3.85319770881964e-12,0.360098958015442,0.531358540058136,0.171259343624115,0.0699472799897194,61730420,799.927551269531,0,160.690338134766,61730268,0.476171523332596,0.27063912153244,65.8540802001953,NA,NA,0.144189521670341,0.0402486398816109,0.0341836661100388,0.119923949241638,0.111835271120071,0.0257904604077339,58.8731536865234,2.01243305206299,1.57717859745026,2.99809861183167,0.319529354572296,0.0736870020627975,0.00875724945217371,0.211579069495201,0.0503028072416782,0.875724971294403,NA,NA,200,0,42.2176933288574,-133.753524780273,2.62570238113403,NA,19.8538036346436,0.992690324783325,19.8538055419922,0.992690324783325,9.00026512145996,0.00984011683613062,0.046414952725172,0.362987011671066,0.485541850328445,0.106680780649185,0.00823074020445347,0.105498962104321,0.0531168654561043
"10",10,0.757337033748627,2.07376790046692,62649.8984375,0.816281616687775,0,0,3.85319770881964e-12,0.602738201618195,0.89673638343811,0.293997973203659,0.114797592163086,46195496,799.932250976562,0,157.070816040039,46195336,0.778531789779663,0.456219702959061,106.779907226562,NA,NA,0.226989343762398,0.0709481835365295,0.0572927743196487,0.207957923412323,0.181636065244675,0.0337075255811214,94.6784133911133,3.54741048812866,2.73986983299255,5.19894695281982,0.518960177898407,0.096307173371315,0.0147291636094451,0.361195057630539,0.0802954733371735,1.4729163646698,NA,NA,200,0,56.6100158691406,-129.891998291016,4.56958436965942,NA,32.4912910461426,1.6245653629303,32.4912910461426,1.6245653629303,10.0003309249878,0.012431419454515,0.0509641878306866,0.635588109493256,0.845773458480835,0.196651786565781,0.0152931725606322,0.183360680937767,0.0398540832102299
"11",11,1.31734418869019,3.61108040809631,110664.1171875,0.810805678367615,0,0,3.85319770881964e-12,1.08478319644928,1.5939769744873,0.509193897247314,0.191819727420807,57568508,799.853698730469,0,121.647888183594,57568388,1.31750094890594,0.810213565826416,159.954666137695,NA,NA,0.391398906707764,0.125077560544014,0.0971125513315201,0.365016847848892,0.295161098241806,0.0437339842319489,138.845352172852,6.25387716293335,4.7617392539978,9.1254186630249,0.84331750869751,0.124954238533974,0.0254162400960922,0.644578993320465,0.140218302607536,2.54162406921387,NA,NA,200,0,83.8081970214844,-120.939193725586,7.77747821807861,NA,58.0180282592773,2.90090274810791,58.0180244445801,2.90090250968933,11.0003967285156,0.0155417220667005,0.0557256862521172,1.11889863014221,1.49396479129791,0.339830964803696,0.0247925464063883,0.311815589666367,0.0292737726122141
"12",12,2.1110692024231,5.35046672821045,196639.8125,0.741166830062866,0,0,3.85319770881964e-12,1.53511130809784,2.26007270812988,0.724960625171661,0.320254802703857,50947016,799.904296875,0,107.364730834961,50946896,1.97751545906067,1.36504471302032,255.366958618164,NA,NA,0.609816670417786,0.179197743535042,0.142377629876137,0.525411367416382,0.464821845293045,0.0558903478085995,224.734375,8.95988845825195,7.04967784881592,13.1352796554565,1.32806205749512,0.159686744213104,0.0435244664549828,1.08592045307159,0.235599726438522,4.35244655609131,NA,NA,200,0,147.153137207031,-114.81893157959,12.2613945007324,NA,101.723091125488,5.08615398406982,101.723098754883,5.08615398406982,12.0004625320435,0.0191524792462587,0.0605821199715137,2.63672351837158,2.94959568977356,0.945722699165344,0.0533083006739616,0.510633766651154,0.0189484767615795
"13",13,2.39524412155151,5.71355724334717,222841.71875,0.724203407764435,0,0,3.85319770881964e-12,1.72542786598206,2.49333882331848,0.767909526824951,0.547608911991119,42240616,799.914794921875,0,133.059951782227,42240476,2.39185047149658,2.12851572036743,257.541015625,NA,NA,0.859630465507507,0.179905220866203,0.153213798999786,0.547181069850922,0.580728054046631,0.0711918771266937,225.473281860352,8.99526023864746,7.53030633926392,13.6795339584351,1.65922284126282,0.203405365347862,0.0725674703717232,1.60962510108948,0.446323096752167,7.25674724578857,NA,NA,200,0,113.019058227539,-119.017601013184,13.2754182815552,NA,148.602355957031,7.4301176071167,148.60237121582,7.4301176071167,13.0005283355713,0.0234213378280401,0.0656595677137375,2.95112085342407,3.3426251411438,0.919471323490143,0.0827413275837898,0.5732062458992,0.0212981943041086
"14",14,1.84933972358704,4.52186012268066,171941.65625,0.715602993965149,0,0,3.85319770881964e-12,1.4336324930191,2.0973048210144,0.663670718669891,0.839390516281128,42532556,799.739624023438,0,131.909027099609,42532408,2.08241391181946,3.03219366073608,192.685180664062,NA,NA,0.75074028968811,0.154786452651024,0.125719651579857,0.449071168899536,0.513485312461853,0.088610902428627,166.027282714844,7.73932409286499,5.9715576171875,11.2267770767212,1.46710062026978,0.253174036741257,0.110190004110336,2.11918473243713,0.802819013595581,11.0190010070801,NA,NA,200,0,80.3330230712891,-124.512367248535,10.2555532455444,NA,138.223358154297,6.91116809844971,138.223358154297,6.91116714477539,14.0005941390991,0.0284719411283731,0.070993572473526,2.16721081733704,2.57912492752075,0.289245784282684,0.0495317541062832,0.413958489894867,0.0343569628894329
