"","year","CAI","LAI","Density","DBH","Density12","DBH12","QMD","NPP","GPP","Rauto","Rh","rain","SoilWater","Transp","Evap","Runoff","plantC","soilC","plantN","soilN","totN","NSC","SeedC","leafC","rootC","SapwoodC","WoodC","NSN","SeedN","leafN","rootN","SapwoodN","WoodN","McrbC","fastSOM","SlowSOM","McrbN","fastSoilN","slowSoilN","mineralN","N_fxed","N_uptk","N_yrMin","N_P2S","N_loss","totseedC","totseedN","Seedling_C","Seedling_N","MaxAge","MaxVolume","MaxDBH","NPPL","NPPW","n_deadtrees","c_deadtrees","m_turnover","c_turnover_time"
"1",1,0.0135497506707907,0.0132850455120206,320,1.9849419593811,0,0,-1.10314368150674e-24,0.000572779914364219,0.00385919469408691,0.00328641617670655,-0.000718514318577945,44650784,799.900817871094,0,175.890365600586,44650632,0.0178666971623898,-0.000106347899418324,0.884590685367584,NA,NA,0.00621939776465297,0.000330903771100566,0.000799045723397285,0.00134793703909963,0.00280605419538915,0.00636335741728544,0.787068128585815,0.0165453534573317,0.0210805125534534,0.0336984060704708,0.00801729876548052,0.0181810054928064,-0.000936405500397086,0.000772483646869659,5.75739541091025e-05,-0.0936405509710312,NA,NA,200,0,0.210949331521988,-115.029609680176,0.0219025425612926,NA,-6.42940136543352e-24,3.08131519320384e-38,0,1.40129846432482e-42,1.00000047683716,0.00204493897035718,0.0247573964297771,0.00150185637176037,0.0220349989831448,0,0,0.000900154875125736,0.288784116506577
"2",2,0.0166682340204716,0.036739781498909,623.784484863281,1.32144927978516,0,0,-1.10314368150674e-24,0.010120552033186,0.0162976607680321,0.00617710687220097,0.000230329649639316,44772384,799.942687988281,0,145.749572753906,44772240,0.0236285477876663,0.00402202783152461,1.15917575359344,NA,NA,0.00539597636088729,0.000588711409363896,0.0025184229016304,0.00370877236127853,0.00511680170893669,0.00629986356943846,0.94409042596817,0.0294355656951666,0.0603114329278469,0.092719279229641,0.0146194323897362,0.0179995913058519,-0.000512890983372927,0.0039365878328681,0.000598330923821777,-0.0512890964746475,NA,NA,200,0,0.397286713123322,-92.5965957641602,0.0957232713699341,NA,0.311049580574036,0.0155526325106621,0.311049580574036,0.0155526325106621,1.99997925758362,0.00268636434338987,0.0276125986129045,0.0068850964307785,0.0084210904315114,0.000726508791558444,0.000386359781259671,0.00397234270349145,0.748105466365814
"3",3,0.0215989891439676,0.0512650571763515,1097.8896484375,1.04147529602051,0,0,-1.10314368150674e-24,0.0139290681108832,0.0208943355828524,0.00696526607498527,0.00143829663284123,41133176,799.961791992188,0,156.168502807617,41133016,0.0312190409749746,0.00892231334000826,1.69219505786896,NA,NA,0.00760393310338259,0.000789913639891893,0.00344119593501091,0.00510361883789301,0.00804549362510443,0.00623488565906882,1.40076732635498,0.0394956804811954,0.083540603518486,0.127590388059616,0.022987125441432,0.0178139414638281,-0.00012806715676561,0.00771060679107904,0.00133977353107184,-0.0128067154437304,NA,NA,200,0,0.7144855260849,-105.466430664062,0.139215007424355,NA,0.499728947877884,0.0249864403158426,0.499728947877884,0.0249864403158426,2.99995803833008,0.00362984859384596,0.0311461240053177,0.0121484193950891,0.0148215070366859,0.0025623778346926,0.000568791932892054,0.00576980086043477,0.420664757490158
"4",4,0.0279927868396044,0.072829894721508,1525.01330566406,1.00061678886414,0,0,-1.10314368150674e-24,0.0175276435911655,0.0268482733517885,0.00932062603533268,0.00243199709802866,57782996,799.942260742188,0,134.813766479492,57782852,0.0398925840854645,0.0153444269672036,3.31633329391479,NA,NA,0.00887077953666449,0.00139288895297796,0.0046173301525414,0.00713453255593777,0.0116177834570408,0.00625926954671741,2.90070486068726,0.0696444660425186,0.116543047130108,0.178363144397736,0.0331936627626419,0.0178836081176996,0.000179423164809123,0.0128470957279205,0.00231790845282376,0.0179423168301582,NA,NA,200,0,1.8813898563385,-90.7709274291992,0.194471418857574,NA,0.481324940919876,0.0240662582218647,0.481324940919876,0.0240662563592196,3.99993681907654,0.00490669021382928,0.0351373329758644,0.0165411811321974,0.020587682723999,0.00542012881487608,0.000809366232715547,0.0080447206273675,0.304029822349548
"5",5,0.0334530845284462,0.0930680707097054,2340.88842773438,0.880051970481873,0,0,-1.10314368150674e-24,0.0268365070223808,0.039513748139143,0.0126772271469235,0.00522006722167134,46136464,799.892639160156,0,148.555358886719,46136320,0.0470634363591671,0.0297899879515171,4.30196189880371,NA,NA,0.0109635079279542,0.00189815880730748,0.0059685674495995,0.00917728058993816,0.0126218423247337,0.00643407832831144,3.77386856079102,0.0949079394340515,0.149308830499649,0.229431822896004,0.0360624119639397,0.0183830577880144,0.000629253860097378,0.0218189191073179,0.00734181562438607,0.0629253834486008,NA,NA,200,0,2.48846340179443,-98.4043731689453,0.231181338429451,NA,0.95829451084137,0.0479147359728813,0.95829451084137,0.047914732247591,5.00000238418579,0.00247651454992592,0.0267293248325586,0.0256655924022198,0.0316019877791405,0.00759727926924825,0.00050916284089908,0.0095913028344512,0.203597262501717
"6",6,0.0469809398055077,0.133592143654823,3187.42456054688,0.901753842830658,0,0,-1.10314368150674e-24,0.0413454361259937,0.0601128190755844,0.0187673438340425,0.0081863971427083,37591944,799.950012207031,0,184.568832397461,37591764,0.0698075741529465,0.0402049198746681,6.12754726409912,NA,NA,0.01942621730268,0.00371048413217068,0.00754486490041018,0.0131343798711896,0.0179488267749548,0.00804280675947666,5.33295679092407,0.185524165630341,0.206445261836052,0.328359484672546,0.0512823648750782,0.0229794271290302,0.00112072250340134,0.0294544603675604,0.00962973944842815,0.112072251737118,NA,NA,200,0,2.72501397132874,-112.397476196289,0.336347252130508,NA,1.21843421459198,0.0609217025339603,1.21843421459198,0.06092169880867,6.00006818771362,0.00320141133852303,0.0296202953904867,0.0344473011791706,0.0430301949381828,0.0113545171916485,0.000815597304608673,0.0138750355690718,0.186910763382912
"7",7,0.0634761825203896,0.166659295558929,5319.056640625,0.775451481342316,0,0,-1.10314368150674e-24,0.0397739447653294,0.0616450719535351,0.0218711216002703,0.0104396818205714,57758956,799.967651367188,0,134.419189453125,57758808,0.0828074365854263,0.0565394535660744,8.2996768951416,NA,NA,0.0196940004825592,0.00463854614645243,0.00892273988574743,0.0163774602115154,0.0230858214199543,0.0100888693705201,7.30970478057861,0.231927320361137,0.253824532032013,0.409436166286469,0.0659594982862473,0.0288253240287304,0.00167770660482347,0.041642677038908,0.0132190706208348,0.167770653963089,NA,NA,200,0,3.82882308959961,-98.8240203857422,0.421723514795303,NA,2.70177102088928,0.135088533163071,2.70177102088928,0.135088533163071,7.00013399124146,0.0040007708594203,0.0323824882507324,0.0586713626980782,0.0718072354793549,0.0155072202906013,0.00126856868155301,0.017351383343339,0.140499338507652
"8",8,0.0885636359453201,0.243453845381737,6793.97705078125,0.837547600269318,0,0,-1.10314368150674e-24,0.0674954205751419,0.100438512861729,0.0329430066049099,0.0150200119242072,45639480,799.782348632812,0,153.048934936523,45639320,0.116037353873253,0.0757849812507629,10.6802101135254,NA,NA,0.0290098618716002,0.00746843265369534,0.0116760795935988,0.0237751249223948,0.0311179142445326,0.0129899419844151,9.22570514678955,0.37342157959938,0.360683470964432,0.594377994537354,0.088908314704895,0.0371140986680984,0.00238006329163909,0.0559969693422318,0.0174079518765211,0.238006323575974,NA,NA,200,0,4.34903001785278,-106.22142791748,0.590526461601257,NA,3.09951329231262,0.154975712299347,3.09951329231262,0.154975727200508,8.00019931793213,0.00501013221219182,0.0354317612946033,0.0743687152862549,0.0917186662554741,0.0284024477005005,0.00161801069043577,0.0241821743547916,0.141628116369247
"9",9,0.123573049902916,0.341967940330505,9582.5810546875,0.829864740371704,0,0,-1.10314368150674e-24,0.100103221833706,0.147089660167694,0.0469864271581173,0.0190628077834845,47787412,799.930786132812,0,130.193878173828,47787264,0.163029611110687,0.109833031892776,16.098388671875,NA,NA,0.0426031164824963,0.0124932453036308,0.0150770265609026,0.0337390452623367,0.0424640625715256,0.0166531261056662,13.9645586013794,0.624662280082703,0.496787428855896,0.843476235866547,0.121325895190239,0.0475803315639496,0.00333637115545571,0.0823222026228905,0.0241744574159384,0.333637118339539,NA,NA,200,0,8.47130966186523,-92.2569274902344,0.82352876663208,NA,3.92168998718262,0.196084454655647,3.92168998718262,0.196084439754486,9.00026512145996,0.00638078711926937,0.0390304177999496,0.107007764279842,0.129364833235741,0.033714197576046,0.00232596765272319,0.0335929915308952,0.128729924559593
"10",10,0.185645878314972,0.462041109800339,17899.818359375,0.717556059360504,0,0,-1.10314368150674e-24,0.114164799451828,0.174765169620514,0.0606002919375896,0.0297318808734417,42431052,799.932800292969,0,158.951690673828,42430896,0.205292597413063,0.15200300514698,18.8354625701904,NA,NA,0.0505129992961884,0.0125792473554611,0.0193078238517046,0.0454727932810783,0.056487899273634,0.0209318399429321,16.185173034668,0.628962397575378,0.663306474685669,1.13681972026825,0.161394074559212,0.0598052367568016,0.0048066321760416,0.114142633974552,0.033053744584322,0.48066321015358,NA,NA,200,0,6.54175806045532,-101.219230651855,1.10056662559509,NA,11.2720613479614,0.563602983951569,11.2720603942871,0.563602983951569,10.0003309249878,0.00780521053820848,0.0423064380884171,0.197777166962624,0.24164754152298,0.0491761267185211,0.00376154482364655,0.0447985492646694,0.0866213664412498
